opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,labels
0,0,0,0,1,3,0,1,16,128,128,1
0,0,0,0,1,4,0,1,16,128,128,1
0,0,0,0,1,2,0,2,16,128,128,1
0,0,0,0,1,3,0,2,16,128,128,1
0,0,0,0,1,4,0,2,16,128,128,1
0,0,0,0,1,2,0,3,16,128,128,1
0,0,0,0,1,3,0,3,16,128,128,1
0,0,0,0,1,4,0,3,16,128,128,1
0,0,0,0,1,2,0,4,16,128,128,1
0,0,0,0,1,3,0,4,16,128,128,1
0,0,0,0,1,4,0,4,16,128,128,1
0,0,0,0,1,2,0,1,20,128,128,1
0,0,0,0,1,3,0,1,20,128,128,1
0,0,0,0,1,4,0,1,20,128,128,1
0,0,0,0,1,2,0,2,20,128,128,1
0,0,0,0,1,3,0,2,20,128,128,1
0,0,0,0,1,4,0,2,20,128,128,1
0,0,0,0,1,2,0,3,20,128,128,1
0,0,0,0,1,3,0,3,20,128,128,1
0,0,0,0,1,4,0,3,20,128,128,1
0,0,0,0,1,2,0,4,20,128,128,1
0,0,0,0,1,3,0,4,20,128,128,1
0,0,0,0,1,4,0,4,20,128,128,1
0,0,0,0,1,2,0,1,32,128,128,1
0,0,0,0,1,3,0,1,32,128,128,1
0,0,0,0,1,4,0,1,32,128,128,1
0,0,0,0,1,2,0,2,32,128,128,1
0,0,0,0,1,3,0,2,32,128,128,1
0,0,0,0,1,4,0,2,32,128,128,1
0,0,0,0,1,2,0,3,32,128,128,1
0,0,0,0,1,3,0,3,32,128,128,1
0,0,0,0,1,4,0,3,32,128,128,1
0,0,0,0,1,2,0,4,32,128,128,1
0,0,0,0,1,3,0,4,32,128,128,1
0,0,0,0,1,4,0,4,32,128,128,1
0,0,0,0,1,2,0,1,64,128,128,1
0,0,0,0,1,3,0,1,64,128,128,1
0,0,0,0,1,4,0,1,64,128,128,1
0,0,0,0,1,2,0,2,64,128,128,1
0,0,0,0,1,3,0,2,64,128,128,1
0,0,0,0,1,4,0,2,64,128,128,1
0,0,0,0,1,2,0,3,64,128,128,1
0,0,0,0,1,3,0,3,64,128,128,1
0,0,0,0,1,4,0,3,64,128,128,1
0,0,0,0,1,2,0,4,64,128,128,1
0,0,0,0,1,3,0,4,64,128,128,1
0,0,0,0,1,4,0,4,64,128,128,1
0,0,0,0,1,2,0,1,128,128,128,1
0,0,0,0,1,3,0,1,128,128,128,1
0,0,0,0,1,4,0,1,128,128,128,1
0,0,0,0,1,2,0,2,128,128,128,1
0,0,0,0,1,3,0,2,128,128,128,1
0,0,0,0,1,4,0,2,128,128,128,1
0,0,0,0,1,2,0,3,128,128,128,1
0,0,0,0,1,3,0,3,128,128,128,1
0,0,0,0,1,4,0,3,128,128,128,1
0,0,0,0,1,2,0,4,128,128,128,1
0,0,0,0,1,3,0,4,128,128,128,1
0,0,0,0,1,4,0,4,128,128,128,1
1,0,0,0,1,2,1,0,0,0,0,0
1,0,0,0,1,3,1,0,0,0,0,0
1,0,0,0,1,4,1,0,0,0,0,0
1,0,0,0,1,2,0,1,0,0,0,0
1,0,0,0,1,3,0,1,0,0,0,0
1,0,0,0,1,4,0,1,0,0,0,0
1,0,0,0,1,2,0,2,0,0,0,0
1,0,0,0,1,3,0,2,0,0,0,0
1,0,0,0,1,4,0,2,0,0,0,0
1,0,0,0,1,2,0,3,0,0,0,0
1,0,0,0,1,3,0,3,0,0,0,0
1,0,0,0,1,4,0,3,0,0,0,0
1,0,0,0,1,2,0,4,0,0,0,0
1,0,0,0,1,3,0,4,0,0,0,0
1,0,0,0,1,4,0,4,0,0,0,0
1,0,0,0,1,2,0,1,8,0,0,0
1,0,0,0,1,3,0,1,8,0,0,0
1,0,0,0,1,4,0,1,8,0,0,0
1,0,0,0,1,2,0,2,8,0,0,0
1,0,0,0,1,3,0,2,8,0,0,0
1,0,0,0,1,4,0,2,8,0,0,0
1,0,0,0,1,2,0,3,8,0,0,0
1,0,0,0,1,3,0,3,8,0,0,0
1,0,0,0,1,4,0,3,8,0,0,0
1,0,0,0,1,2,0,4,8,0,0,0
1,0,0,0,1,3,0,4,8,0,0,0
1,0,0,0,1,4,0,4,8,0,0,0
1,0,0,0,1,2,0,1,10,0,0,0
1,0,0,0,1,3,0,1,10,0,0,0
1,0,0,0,1,4,0,1,10,0,0,0
1,0,0,0,1,2,0,2,10,0,0,0
1,0,0,0,1,3,0,2,10,0,0,0
1,0,0,0,1,4,0,2,10,0,0,0
1,0,0,0,1,2,0,3,10,0,0,0
1,0,0,0,1,3,0,3,10,0,0,0
1,0,0,0,1,4,0,3,10,0,0,0
1,0,0,0,1,2,0,4,10,0,0,0
1,0,0,0,1,3,0,4,10,0,0,0
1,0,0,0,1,4,0,4,10,0,0,0
1,0,0,0,1,2,0,1,16,0,0,0
1,0,0,0,1,3,0,1,16,0,0,0
1,0,0,0,1,4,0,1,16,0,0,0
1,0,0,0,1,2,0,2,16,0,0,0
1,0,0,0,1,3,0,2,16,0,0,0
1,0,0,0,1,4,0,2,16,0,0,0
1,0,0,0,1,2,0,3,16,0,0,0
1,0,0,0,1,3,0,3,16,0,0,0
1,0,0,0,1,4,0,3,16,0,0,0
1,0,0,0,1,2,0,4,16,0,0,0
1,0,0,0,1,3,0,4,16,0,0,0
1,0,0,0,1,4,0,4,16,0,0,0
1,0,0,0,1,2,0,1,20,0,0,0
1,0,0,0,1,3,0,1,20,0,0,0
1,0,0,0,1,4,0,1,20,0,0,0
1,0,0,0,1,2,0,2,20,0,0,0
1,0,0,0,1,3,0,2,20,0,0,0
1,0,0,0,1,4,0,2,20,0,0,0
1,0,0,0,1,2,0,3,20,0,0,0
1,0,0,0,1,3,0,3,20,0,0,0
1,0,0,0,1,4,0,3,20,0,0,0
1,0,0,0,1,2,0,4,20,0,0,0
1,0,0,0,1,3,0,4,20,0,0,0
1,0,0,0,1,4,0,4,20,0,0,0
1,0,0,0,1,2,0,1,32,0,0,0
1,0,0,0,1,3,0,1,32,0,0,0
1,0,0,0,1,4,0,1,32,0,0,0
1,0,0,0,1,2,0,2,32,0,0,0
1,0,0,0,1,3,0,2,32,0,0,0
1,0,0,0,1,4,0,2,32,0,0,0
1,0,0,0,1,2,0,3,32,0,0,0
1,0,0,0,1,3,0,3,32,0,0,0
1,0,0,0,1,4,0,3,32,0,0,0
1,0,0,0,1,2,0,4,32,0,0,0
1,0,0,0,1,3,0,4,32,0,0,0
1,0,0,0,1,4,0,4,32,0,0,0
1,0,0,0,1,2,0,1,64,0,0,0
1,0,0,0,1,3,0,1,64,0,0,0
1,0,0,0,1,4,0,1,64,0,0,0
1,0,0,0,1,2,0,2,64,0,0,0
1,0,0,0,1,3,0,2,64,0,0,0
1,0,0,0,1,4,0,2,64,0,0,0
1,0,0,0,1,2,0,3,64,0,0,0
1,0,0,0,1,3,0,3,64,0,0,0
1,0,0,0,1,4,0,3,64,0,0,0
1,0,0,0,1,2,0,4,64,0,0,0
1,0,0,0,1,3,0,4,64,0,0,0
1,0,0,0,1,4,0,4,64,0,0,0
1,0,0,0,1,2,0,1,128,0,0,3
1,0,0,0,1,3,0,1,128,0,0,3
1,0,0,0,1,4,0,1,128,0,0,3
1,0,0,0,1,2,0,2,128,0,0,3
1,0,0,0,1,3,0,2,128,0,0,3
1,0,0,0,1,4,0,2,128,0,0,3
1,0,0,0,1,2,0,3,128,0,0,3
1,0,0,0,1,3,0,3,128,0,0,3
1,0,0,0,1,4,0,3,128,0,0,3
1,0,0,0,1,2,0,4,128,0,0,3
1,0,0,0,1,3,0,4,128,0,0,3
1,0,0,0,1,4,0,4,128,0,0,3
1,0,0,0,1,2,0,1,0,8,0,0
1,0,0,0,1,3,0,1,0,8,0,0
1,0,0,0,1,4,0,1,0,8,0,0
1,0,0,0,1,2,0,2,0,8,0,0
1,0,0,0,1,3,0,2,0,8,0,0
1,0,0,0,1,4,0,2,0,8,0,0
1,0,0,0,1,2,0,3,0,8,0,0
1,0,0,0,1,3,0,3,0,8,0,0
1,0,0,0,1,4,0,3,0,8,0,0
1,0,0,0,1,2,0,4,0,8,0,0
1,0,0,0,1,3,0,4,0,8,0,0
1,0,0,0,1,4,0,4,0,8,0,0
1,0,0,0,1,2,0,1,8,8,0,0
1,0,0,0,1,3,0,1,8,8,0,0
1,0,0,0,1,4,0,1,8,8,0,0
1,0,0,0,1,2,0,2,8,8,0,0
1,0,0,0,1,3,0,2,8,8,0,0
1,0,0,0,1,4,0,2,8,8,0,0
1,0,0,0,1,2,0,3,8,8,0,0
1,0,0,0,1,3,0,3,8,8,0,0
1,0,0,0,1,4,0,3,8,8,0,0
1,0,0,0,1,2,0,4,8,8,0,0
1,0,0,0,1,3,0,4,8,8,0,0
1,0,0,0,1,4,0,4,8,8,0,0
1,0,0,0,1,2,0,1,10,8,0,0
1,0,0,0,1,3,0,1,10,8,0,0
1,0,0,0,1,4,0,1,10,8,0,0
1,0,0,0,1,2,0,2,10,8,0,0
1,0,0,0,1,3,0,2,10,8,0,0
1,0,0,0,1,4,0,2,10,8,0,0
1,0,0,0,1,2,0,3,10,8,0,0
1,0,0,0,1,3,0,3,10,8,0,0
1,0,0,0,1,4,0,3,10,8,0,0
1,0,0,0,1,2,0,4,10,8,0,0
1,0,0,0,1,3,0,4,10,8,0,0
1,0,0,0,1,4,0,4,10,8,0,0
1,0,0,0,1,2,0,1,16,8,0,0
1,0,0,0,1,3,0,1,16,8,0,0
1,0,0,0,1,4,0,1,16,8,0,0
1,0,0,0,1,2,0,2,16,8,0,0
1,0,0,0,1,3,0,2,16,8,0,0
1,0,0,0,1,4,0,2,16,8,0,0
1,0,0,0,1,2,0,3,16,8,0,0
1,0,0,0,1,3,0,3,16,8,0,0
1,0,0,0,1,4,0,3,16,8,0,0
1,0,0,0,1,2,0,4,16,8,0,0
1,0,0,0,1,3,0,4,16,8,0,0
1,0,0,0,1,4,0,4,16,8,0,0
1,0,0,0,1,2,0,1,20,8,0,0
1,0,0,0,1,3,0,1,20,8,0,0
1,0,0,0,1,4,0,1,20,8,0,0
1,0,0,0,1,2,0,2,20,8,0,0
1,0,0,0,1,3,0,2,20,8,0,0
1,0,0,0,1,4,0,2,20,8,0,0
1,0,0,0,1,2,0,3,20,8,0,0
1,0,0,0,1,3,0,3,20,8,0,0
1,0,0,0,1,4,0,3,20,8,0,0
1,0,0,0,1,2,0,4,20,8,0,0
1,0,0,0,1,3,0,4,20,8,0,0
1,0,0,0,1,4,0,4,20,8,0,0
1,0,0,0,1,2,0,1,32,8,0,0
1,0,0,0,1,3,0,1,32,8,0,0
1,0,0,0,1,4,0,1,32,8,0,0
1,0,0,0,1,2,0,2,32,8,0,0
1,0,0,0,1,3,0,2,32,8,0,0
1,0,0,0,1,4,0,2,32,8,0,0
1,0,0,0,1,2,0,3,32,8,0,0
1,0,0,0,1,3,0,3,32,8,0,0
1,0,0,0,1,4,0,3,32,8,0,0
1,0,0,0,1,2,0,4,32,8,0,0
1,0,0,0,1,3,0,4,32,8,0,0
1,0,0,0,1,4,0,4,32,8,0,0
1,0,0,0,1,2,0,1,64,8,0,0
1,0,0,0,1,3,0,1,64,8,0,0
1,0,0,0,1,4,0,1,64,8,0,0
1,0,0,0,1,2,0,2,64,8,0,0
1,0,0,0,1,3,0,2,64,8,0,0
1,0,0,0,1,4,0,2,64,8,0,0
1,0,0,0,1,2,0,3,64,8,0,0
1,0,0,0,1,3,0,3,64,8,0,0
1,0,0,0,1,4,0,3,64,8,0,0
1,0,0,0,1,2,0,4,64,8,0,0
1,0,0,0,1,3,0,4,64,8,0,0
1,0,0,0,1,4,0,4,64,8,0,0
1,0,0,0,1,2,0,1,128,8,0,3
1,0,0,0,1,3,0,1,128,8,0,3
1,0,0,0,1,4,0,1,128,8,0,3
1,0,0,0,1,2,0,2,128,8,0,3
1,0,0,0,1,3,0,2,128,8,0,3
1,0,0,0,1,4,0,2,128,8,0,3
1,0,0,0,1,2,0,3,128,8,0,3
1,0,0,0,1,3,0,3,128,8,0,3
1,0,0,0,1,4,0,3,128,8,0,3
1,0,0,0,1,2,0,4,128,8,0,3
1,0,0,0,1,3,0,4,128,8,0,3
1,0,0,0,1,4,0,4,128,8,0,3
1,0,0,0,1,2,0,1,0,10,0,0
1,0,0,0,1,3,0,1,0,10,0,0
1,0,0,0,1,4,0,1,0,10,0,0
1,0,0,0,1,2,0,2,0,10,0,0
1,0,0,0,1,3,0,2,0,10,0,0
1,0,0,0,1,4,0,2,0,10,0,0
1,0,0,0,1,2,0,3,0,10,0,0
1,0,0,0,1,3,0,3,0,10,0,0
1,0,0,0,1,4,0,3,0,10,0,0
1,0,0,0,1,2,0,4,0,10,0,0
1,0,0,0,1,3,0,4,0,10,0,0
1,0,0,0,1,4,0,4,0,10,0,0
1,0,0,0,1,2,0,1,8,10,0,0
1,0,0,0,1,3,0,1,8,10,0,0
1,0,0,0,1,4,0,1,8,10,0,0
1,0,0,0,1,2,0,2,8,10,0,0
1,0,0,0,1,3,0,2,8,10,0,0
1,0,0,0,1,4,0,2,8,10,0,0
1,0,0,0,1,2,0,3,8,10,0,0
1,0,0,0,1,3,0,3,8,10,0,0
1,0,0,0,1,4,0,3,8,10,0,0
1,0,0,0,1,2,0,4,8,10,0,0
1,0,0,0,1,3,0,4,8,10,0,0
1,0,0,0,1,4,0,4,8,10,0,0
1,0,0,0,1,2,0,1,10,10,0,0
1,0,0,0,1,3,0,1,10,10,0,0
1,0,0,0,1,4,0,1,10,10,0,0
1,0,0,0,1,2,0,2,10,10,0,0
1,0,0,0,1,3,0,2,10,10,0,0
1,0,0,0,1,4,0,2,10,10,0,0
1,0,0,0,1,2,0,3,10,10,0,0
1,0,0,0,1,3,0,3,10,10,0,0
1,0,0,0,1,4,0,3,10,10,0,0
1,0,0,0,1,2,0,4,10,10,0,0
1,0,0,0,1,3,0,4,10,10,0,0
1,0,0,0,1,4,0,4,10,10,0,0
1,0,0,0,1,2,0,1,16,10,0,0
1,0,0,0,1,3,0,1,16,10,0,0
1,0,0,0,1,4,0,1,16,10,0,0
1,0,0,0,1,2,0,2,16,10,0,0
1,0,0,0,1,3,0,2,16,10,0,0
1,0,0,0,1,4,0,2,16,10,0,0
1,0,0,0,1,2,0,3,16,10,0,0
1,0,0,0,1,3,0,3,16,10,0,0
1,0,0,0,1,4,0,3,16,10,0,0
1,0,0,0,1,2,0,4,16,10,0,0
1,0,0,0,1,3,0,4,16,10,0,0
1,0,0,0,1,4,0,4,16,10,0,0
1,0,0,0,1,2,0,1,20,10,0,0
1,0,0,0,1,3,0,1,20,10,0,0
1,0,0,0,1,4,0,1,20,10,0,0
1,0,0,0,1,2,0,2,20,10,0,0
1,0,0,0,1,3,0,2,20,10,0,0
1,0,0,0,1,4,0,2,20,10,0,0
1,0,0,0,1,2,0,3,20,10,0,0
1,0,0,0,1,3,0,3,20,10,0,0
1,0,0,0,1,4,0,3,20,10,0,0
1,0,0,0,1,2,0,4,20,10,0,0
1,0,0,0,1,3,0,4,20,10,0,0
1,0,0,0,1,4,0,4,20,10,0,0
1,0,0,0,1,2,0,1,32,10,0,0
1,0,0,0,1,3,0,1,32,10,0,0
1,0,0,0,1,4,0,1,32,10,0,0
1,0,0,0,1,2,0,2,32,10,0,0
1,0,0,0,1,3,0,2,32,10,0,0
1,0,0,0,1,4,0,2,32,10,0,0
1,0,0,0,1,2,0,3,32,10,0,0
1,0,0,0,1,3,0,3,32,10,0,0
1,0,0,0,1,4,0,3,32,10,0,0
1,0,0,0,1,2,0,4,32,10,0,0
1,0,0,0,1,3,0,4,32,10,0,0
1,0,0,0,1,4,0,4,32,10,0,0
1,0,0,0,1,2,0,1,64,10,0,0
1,0,0,0,1,3,0,1,64,10,0,0
1,0,0,0,1,4,0,1,64,10,0,0
1,0,0,0,1,2,0,2,64,10,0,0
1,0,0,0,1,3,0,2,64,10,0,0
1,0,0,0,1,4,0,2,64,10,0,0
1,0,0,0,1,2,0,3,64,10,0,0
1,0,0,0,1,3,0,3,64,10,0,0
1,0,0,0,1,4,0,3,64,10,0,0
1,0,0,0,1,2,0,4,64,10,0,0
1,0,0,0,1,3,0,4,64,10,0,0
1,0,0,0,1,4,0,4,64,10,0,0
1,0,0,0,1,2,0,1,128,10,0,3
1,0,0,0,1,3,0,1,128,10,0,3
1,0,0,0,1,4,0,1,128,10,0,3
1,0,0,0,1,2,0,2,128,10,0,3
1,0,0,0,1,3,0,2,128,10,0,3
1,0,0,0,1,4,0,2,128,10,0,3
1,0,0,0,1,2,0,3,128,10,0,3
1,0,0,0,1,3,0,3,128,10,0,3
1,0,0,0,1,4,0,3,128,10,0,3
1,0,0,0,1,2,0,4,128,10,0,3
1,0,0,0,1,3,0,4,128,10,0,3
1,0,0,0,1,4,0,4,128,10,0,3
1,0,0,0,1,2,0,1,0,16,0,0
1,0,0,0,1,3,0,1,0,16,0,0
1,0,0,0,1,4,0,1,0,16,0,0
1,0,0,0,1,2,0,2,0,16,0,0
1,0,0,0,1,3,0,2,0,16,0,0
1,0,0,0,1,4,0,2,0,16,0,0
1,0,0,0,1,2,0,3,0,16,0,0
1,0,0,0,1,3,0,3,0,16,0,0
1,0,0,0,1,4,0,3,0,16,0,0
1,0,0,0,1,2,0,4,0,16,0,0
1,0,0,0,1,3,0,4,0,16,0,0
1,0,0,0,1,4,0,4,0,16,0,0
1,0,0,0,1,2,0,1,8,16,0,0
1,0,0,0,1,3,0,1,8,16,0,0
1,0,0,0,1,4,0,1,8,16,0,0
1,0,0,0,1,2,0,2,8,16,0,0
1,0,0,0,1,3,0,2,8,16,0,0
1,0,0,0,1,4,0,2,8,16,0,0
1,0,0,0,1,2,0,3,8,16,0,0
1,0,0,0,1,3,0,3,8,16,0,0
1,0,0,0,1,4,0,3,8,16,0,0
1,0,0,0,1,2,0,4,8,16,0,0
1,0,0,0,1,3,0,4,8,16,0,0
1,0,0,0,1,4,0,4,8,16,0,0
1,0,0,0,1,2,0,1,10,16,0,0
1,0,0,0,1,3,0,1,10,16,0,0
1,0,0,0,1,4,0,1,10,16,0,0
1,0,0,0,1,2,0,2,10,16,0,0
1,0,0,0,1,3,0,2,10,16,0,0
1,0,0,0,1,4,0,2,10,16,0,0
1,0,0,0,1,2,0,3,10,16,0,0
1,0,0,0,1,3,0,3,10,16,0,0
1,0,0,0,1,4,0,3,10,16,0,0
1,0,0,0,1,2,0,4,10,16,0,0
1,0,0,0,1,3,0,4,10,16,0,0
1,0,0,0,1,4,0,4,10,16,0,0
1,0,0,0,1,2,0,1,16,16,0,0
1,0,0,0,1,3,0,1,16,16,0,0
1,0,0,0,1,4,0,1,16,16,0,0
1,0,0,0,1,2,0,2,16,16,0,0
1,0,0,0,1,3,0,2,16,16,0,0
1,0,0,0,1,4,0,2,16,16,0,0
1,0,0,0,1,2,0,3,16,16,0,0
1,0,0,0,1,3,0,3,16,16,0,0
1,0,0,0,1,4,0,3,16,16,0,0
1,0,0,0,1,2,0,4,16,16,0,0
1,0,0,0,1,3,0,4,16,16,0,0
1,0,0,0,1,4,0,4,16,16,0,0
1,0,0,0,1,2,0,1,20,16,0,0
1,0,0,0,1,3,0,1,20,16,0,0
1,0,0,0,1,4,0,1,20,16,0,0
1,0,0,0,1,2,0,2,20,16,0,0
1,0,0,0,1,3,0,2,20,16,0,0
1,0,0,0,1,4,0,2,20,16,0,0
1,0,0,0,1,2,0,3,20,16,0,0
1,0,0,0,1,3,0,3,20,16,0,0
1,0,0,0,1,4,0,3,20,16,0,0
1,0,0,0,1,2,0,4,20,16,0,0
1,0,0,0,1,3,0,4,20,16,0,0
1,0,0,0,1,4,0,4,20,16,0,0
1,0,0,0,1,2,0,1,32,16,0,0
1,0,0,0,1,3,0,1,32,16,0,0
1,0,0,0,1,4,0,1,32,16,0,0
1,0,0,0,1,2,0,2,32,16,0,0
1,0,0,0,1,3,0,2,32,16,0,0
1,0,0,0,1,4,0,2,32,16,0,0
1,0,0,0,1,2,0,3,32,16,0,0
1,0,0,0,1,3,0,3,32,16,0,0
1,0,0,0,1,4,0,3,32,16,0,0
1,0,0,0,1,2,0,4,32,16,0,0
1,0,0,0,1,3,0,4,32,16,0,0
1,0,0,0,1,4,0,4,32,16,0,0
1,0,0,0,1,2,0,1,64,16,0,0
1,0,0,0,1,3,0,1,64,16,0,0
1,0,0,0,1,4,0,1,64,16,0,0
1,0,0,0,1,2,0,2,64,16,0,0
1,0,0,0,1,3,0,2,64,16,0,0
1,0,0,0,1,4,0,2,64,16,0,0
1,0,0,0,1,2,0,3,64,16,0,0
1,0,0,0,1,3,0,3,64,16,0,0
1,0,0,0,1,4,0,3,64,16,0,0
1,0,0,0,1,2,0,4,64,16,0,0
1,0,0,0,1,3,0,4,64,16,0,0
1,0,0,0,1,4,0,4,64,16,0,0
1,0,0,0,1,2,0,1,128,16,0,3
1,0,0,0,1,3,0,1,128,16,0,3
1,0,0,0,1,4,0,1,128,16,0,3
1,0,0,0,1,2,0,2,128,16,0,3
1,0,0,0,1,3,0,2,128,16,0,3
1,0,0,0,1,4,0,2,128,16,0,3
1,0,0,0,1,2,0,3,128,16,0,3
1,0,0,0,1,3,0,3,128,16,0,3
1,0,0,0,1,4,0,3,128,16,0,3
1,0,0,0,1,2,0,4,128,16,0,3
1,0,0,0,1,3,0,4,128,16,0,3
1,0,0,0,1,4,0,4,128,16,0,3
1,0,0,0,1,2,0,1,0,20,0,0
1,0,0,0,1,3,0,1,0,20,0,0
1,0,0,0,1,4,0,1,0,20,0,0
1,0,0,0,1,2,0,2,0,20,0,0
1,0,0,0,1,3,0,2,0,20,0,0
1,0,0,0,1,4,0,2,0,20,0,0
1,0,0,0,1,2,0,3,0,20,0,0
1,0,0,0,1,3,0,3,0,20,0,0
1,0,0,0,1,4,0,3,0,20,0,0
1,0,0,0,1,2,0,4,0,20,0,0
1,0,0,0,1,3,0,4,0,20,0,0
1,0,0,0,1,4,0,4,0,20,0,0
1,0,0,0,1,2,0,1,8,20,0,0
1,0,0,0,1,3,0,1,8,20,0,0
1,0,0,0,1,4,0,1,8,20,0,0
1,0,0,0,1,2,0,2,8,20,0,0
1,0,0,0,1,3,0,2,8,20,0,0
1,0,0,0,1,4,0,2,8,20,0,0
1,0,0,0,1,2,0,3,8,20,0,0
1,0,0,0,1,3,0,3,8,20,0,0
1,0,0,0,1,4,0,3,8,20,0,0
1,0,0,0,1,2,0,4,8,20,0,0
1,0,0,0,1,3,0,4,8,20,0,0
1,0,0,0,1,4,0,4,8,20,0,0
1,0,0,0,1,2,0,1,10,20,0,0
1,0,0,0,1,3,0,1,10,20,0,0
1,0,0,0,1,4,0,1,10,20,0,0
1,0,0,0,1,2,0,2,10,20,0,0
1,0,0,0,1,3,0,2,10,20,0,0
1,0,0,0,1,4,0,2,10,20,0,0
1,0,0,0,1,2,0,3,10,20,0,0
1,0,0,0,1,3,0,3,10,20,0,0
1,0,0,0,1,4,0,3,10,20,0,0
1,0,0,0,1,2,0,4,10,20,0,0
1,0,0,0,1,3,0,4,10,20,0,0
1,0,0,0,1,4,0,4,10,20,0,0
1,0,0,0,1,2,0,1,16,20,0,0
1,0,0,0,1,3,0,1,16,20,0,0
1,0,0,0,1,4,0,1,16,20,0,0
1,0,0,0,1,2,0,2,16,20,0,0
1,0,0,0,1,3,0,2,16,20,0,0
1,0,0,0,1,4,0,2,16,20,0,0
1,0,0,0,1,2,0,3,16,20,0,0
1,0,0,0,1,3,0,3,16,20,0,0
1,0,0,0,1,4,0,3,16,20,0,0
1,0,0,0,1,2,0,4,16,20,0,0
1,0,0,0,1,3,0,4,16,20,0,0
1,0,0,0,1,4,0,4,16,20,0,0
1,0,0,0,1,2,0,1,20,20,0,0
1,0,0,0,1,3,0,1,20,20,0,0
1,0,0,0,1,4,0,1,20,20,0,0
1,0,0,0,1,2,0,2,20,20,0,0
1,0,0,0,1,3,0,2,20,20,0,0
1,0,0,0,1,4,0,2,20,20,0,0
1,0,0,0,1,2,0,3,20,20,0,0
1,0,0,0,1,3,0,3,20,20,0,0
1,0,0,0,1,4,0,3,20,20,0,0
1,0,0,0,1,2,0,4,20,20,0,0
1,0,0,0,1,3,0,4,20,20,0,0
1,0,0,0,1,4,0,4,20,20,0,0
1,0,0,0,1,2,0,1,32,20,0,0
1,0,0,0,1,3,0,1,32,20,0,0
1,0,0,0,1,4,0,1,32,20,0,0
1,0,0,0,1,2,0,2,32,20,0,0
1,0,0,0,1,3,0,2,32,20,0,0
1,0,0,0,1,4,0,2,32,20,0,0
1,0,0,0,1,2,0,3,32,20,0,0
1,0,0,0,1,3,0,3,32,20,0,0
1,0,0,0,1,4,0,3,32,20,0,0
1,0,0,0,1,2,0,4,32,20,0,0
1,0,0,0,1,3,0,4,32,20,0,0
1,0,0,0,1,4,0,4,32,20,0,0
1,0,0,0,1,2,0,1,64,20,0,0
1,0,0,0,1,3,0,1,64,20,0,0
1,0,0,0,1,4,0,1,64,20,0,0
1,0,0,0,1,2,0,2,64,20,0,0
1,0,0,0,1,3,0,2,64,20,0,0
1,0,0,0,1,4,0,2,64,20,0,0
1,0,0,0,1,2,0,3,64,20,0,0
1,0,0,0,1,3,0,3,64,20,0,0
1,0,0,0,1,4,0,3,64,20,0,0
1,0,0,0,1,2,0,4,64,20,0,0
1,0,0,0,1,3,0,4,64,20,0,0
1,0,0,0,1,4,0,4,64,20,0,0
1,0,0,0,1,2,0,1,128,20,0,3
1,0,0,0,1,3,0,1,128,20,0,3
1,0,0,0,1,4,0,1,128,20,0,3
1,0,0,0,1,2,0,2,128,20,0,3
1,0,0,0,1,3,0,2,128,20,0,3
1,0,0,0,1,4,0,2,128,20,0,3
1,0,0,0,1,2,0,3,128,20,0,3
1,0,0,0,1,3,0,3,128,20,0,3
1,0,0,0,1,4,0,3,128,20,0,3
1,0,0,0,1,2,0,4,128,20,0,3
1,0,0,0,1,3,0,4,128,20,0,3
1,0,0,0,1,4,0,4,128,20,0,3
1,0,0,0,1,2,0,1,0,32,0,0
1,0,0,0,1,3,0,1,0,32,0,0
1,0,0,0,1,4,0,1,0,32,0,0
1,0,0,0,1,2,0,2,0,32,0,0
1,0,0,0,1,3,0,2,0,32,0,0
1,0,0,0,1,4,0,2,0,32,0,0
1,0,0,0,1,2,0,3,0,32,0,0
1,0,0,0,1,3,0,3,0,32,0,0
1,0,0,0,1,4,0,3,0,32,0,0
1,0,0,0,1,2,0,4,0,32,0,0
1,0,0,0,1,3,0,4,0,32,0,0
1,0,0,0,1,4,0,4,0,32,0,0
1,0,0,0,1,2,0,1,8,32,0,0
1,0,0,0,1,3,0,1,8,32,0,0
1,0,0,0,1,4,0,1,8,32,0,0
1,0,0,0,1,2,0,2,8,32,0,0
1,0,0,0,1,3,0,2,8,32,0,0
1,0,0,0,1,4,0,2,8,32,0,0
1,0,0,0,1,2,0,3,8,32,0,0
1,0,0,0,1,3,0,3,8,32,0,0
1,0,0,0,1,4,0,3,8,32,0,0
1,0,0,0,1,2,0,4,8,32,0,0
1,0,0,0,1,3,0,4,8,32,0,0
1,0,0,0,1,4,0,4,8,32,0,0
1,0,0,0,1,2,0,1,10,32,0,0
1,0,0,0,1,3,0,1,10,32,0,0
1,0,0,0,1,4,0,1,10,32,0,0
1,0,0,0,1,2,0,2,10,32,0,0
1,0,0,0,1,3,0,2,10,32,0,0
1,0,0,0,1,4,0,2,10,32,0,0
1,0,0,0,1,2,0,3,10,32,0,0
1,0,0,0,1,3,0,3,10,32,0,0
1,0,0,0,1,4,0,3,10,32,0,0
1,0,0,0,1,2,0,4,10,32,0,0
1,0,0,0,1,3,0,4,10,32,0,0
1,0,0,0,1,4,0,4,10,32,0,0
